Path;File Condition;Block Condition;Presence Condition;start;end
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_YANKMARK;CONFIG_VI || CONFIG_FEATURE_VI_YANKMARK;3679;3680
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_UNDO;CONFIG_VI || CONFIG_FEATURE_VI_UNDO;3682;3684
editors/vi.c;CONFIG_VI;1;CONFIG_VI || 1;3748;3751
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_YANKMARK;CONFIG_VI || CONFIG_FEATURE_VI_YANKMARK;3858;3959
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_YANKMARK;CONFIG_VI || CONFIG_FEATURE_VI_YANKMARK;3884;3885
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_UNDO;CONFIG_VI || CONFIG_FEATURE_VI_YANKMARK || CONFIG_FEATURE_VI_UNDO;3936;3937
editors/vi.c;CONFIG_VI;1;CONFIG_VI || CONFIG_FEATURE_VI_YANKMARK;3942;3943
editors/vi.c;CONFIG_VI;1;CONFIG_VI || CONFIG_FEATURE_VI_YANKMARK;3955;3956
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_UNDO;CONFIG_VI || CONFIG_FEATURE_VI_UNDO;3961;3964
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_DOT_CMD;CONFIG_VI || CONFIG_FEATURE_VI_DOT_CMD;4004;4014
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_SEARCH;CONFIG_VI || CONFIG_FEATURE_VI_SEARCH;4016;4091
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_UNDO;CONFIG_VI || CONFIG_FEATURE_VI_UNDO;4129;4130
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_UNDO;CONFIG_VI || CONFIG_FEATURE_VI_UNDO;4138;4139
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_DOT_CMD;CONFIG_VI || CONFIG_FEATURE_VI_DOT_CMD;4177;4179
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_UNDO;CONFIG_VI || CONFIG_FEATURE_VI_UNDO;4230;4233
editors/vi.c;CONFIG_VI;!CONFIG_FEATURE_VI_UNDO;CONFIG_VI || !CONFIG_FEATURE_VI_UNDO;4234;4236
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_SETOPTS;CONFIG_VI || CONFIG_FEATURE_VI_SETOPTS;4264;4265
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_UNDO;CONFIG_VI || CONFIG_FEATURE_VI_UNDO;4298;4299
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_READONLY || 1 || 1;CONFIG_VI || CONFIG_FEATURE_VI_READONLY || 1 || 1;4316;4317
editors/vi.c;CONFIG_VI;!(CONFIG_FEATURE_VI_READONLY || 1 || 1);CONFIG_VI || !(CONFIG_FEATURE_VI_READONLY || 1 || 1);4318;4319
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_YANKMARK;CONFIG_VI || CONFIG_FEATURE_VI_YANKMARK;4369;4371
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_YANKMARK;CONFIG_VI || CONFIG_FEATURE_VI_YANKMARK;4376;4381
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_VERBOSE_STATUS;CONFIG_VI || CONFIG_FEATURE_VI_YANKMARK || CONFIG_FEATURE_VI_VERBOSE_STATUS;4377;4378
editors/vi.c;CONFIG_VI;1;CONFIG_VI;4411;4414
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_UNDO;CONFIG_VI || CONFIG_FEATURE_VI_UNDO;4450;4451
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_UNDO;CONFIG_VI || CONFIG_FEATURE_VI_UNDO;4488;4494
editors/vi.c;CONFIG_VI;!CONFIG_FEATURE_VI_UNDO;CONFIG_VI || !CONFIG_FEATURE_VI_UNDO;4495;4502
editors/vi.c;CONFIG_VI;0;0;4513;4526
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_YANKMARK;CONFIG_VI || CONFIG_FEATURE_VI_YANKMARK;4540;4542
editors/vi.c;CONFIG_VI;1;CONFIG_VI || 1;4554;4756
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_COLON;CONFIG_VI || CONFIG_FEATURE_VI_COLON;4759;4771
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_YANKMARK;CONFIG_VI || CONFIG_FEATURE_VI_YANKMARK;4776;4777
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_USE_SIGNALS;CONFIG_VI || CONFIG_FEATURE_VI_USE_SIGNALS;4780;4781
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_ASK_TERMINAL;CONFIG_VI || CONFIG_FEATURE_VI_ASK_TERMINAL;4789;4790
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_ASK_TERMINAL;CONFIG_VI || CONFIG_FEATURE_VI_ASK_TERMINAL;4793;4808
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_YANKMARK;CONFIG_VI || CONFIG_FEATURE_VI_YANKMARK;4813;4816
editors/vi.c;CONFIG_VI;1;CONFIG_VI || 1;4819;4820
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_USE_SIGNALS;CONFIG_VI || CONFIG_FEATURE_VI_USE_SIGNALS;4825;4834
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_DOT_CMD;CONFIG_VI || CONFIG_FEATURE_VI_DOT_CMD;4841;4844
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_COLON;CONFIG_VI || CONFIG_FEATURE_VI_COLON;4847;4849
editors/vi.c;CONFIG_VI;1;CONFIG_VI || 1;4854;4864
editors/vi.c;CONFIG_VI;1;CONFIG_VI || 1;4867;4868
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_YANKMARK;CONFIG_VI || CONFIG_FEATURE_VI_YANKMARK;4870;4875
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_DOT_CMD;CONFIG_VI || CONFIG_FEATURE_VI_DOT_CMD;4877;4888
editors/vi.c;CONFIG_VI;1;CONFIG_VI || 1;4900;4902
editors/vi.c;CONFIG_VI;1;CONFIG_VI || 1;4916;4917
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_COLON;CONFIG_VI || CONFIG_FEATURE_VI_COLON;4921;4922
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_READONLY;CONFIG_VI || CONFIG_FEATURE_VI_READONLY;4928;4929
editors/vi.c;CONFIG_VI;1;CONFIG_VI || 1;4933;4934
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_COLON;CONFIG_VI || CONFIG_FEATURE_VI_COLON;4938;4939
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_READONLY;CONFIG_VI || CONFIG_FEATURE_VI_READONLY;4945;4946
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_UNDO;CONFIG_VI || CONFIG_FEATURE_VI_UNDO;4958;4963
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_UNDO_QUEUE;CONFIG_VI || CONFIG_FEATURE_VI_UNDO || CONFIG_FEATURE_VI_UNDO_QUEUE;4960;4962
editors/vi.c;CONFIG_VI;1;CONFIG_VI || 1;4966;4967
editors/vi.c;CONFIG_VI;1;CONFIG_VI || 1;4969;4979
editors/vi.c;CONFIG_VI;1;CONFIG_VI || 1;4972;4973
editors/vi.c;CONFIG_VI;0;0;4974;4975
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_COLON;CONFIG_VI || CONFIG_FEATURE_VI_COLON;4985;4986
editors/vi.c;CONFIG_VI;1;CONFIG_VI || 1;4990;4992
editors/vi.c;CONFIG_VI;CONFIG_FEATURE_VI_COLON;CONFIG_VI || CONFIG_FEATURE_VI_COLON;5009;5042
include/config/ubirsvol.h;0;1;0;1;2
include/config/awk.h;0;1;0;1;2
include/config/fallocate.h;0;1;0;1;2
include/config/bc.h;0;1;0;1;2
include/config/od.h;0;1;0;1;2
include/config/w.h;0;1;0;1;2
include/config/linuxrc.h;0;1;0;1;2
include/config/fsck/minix.h;0;1;0;1;2
include/config/watch.h;0;1;0;1;2
include/config/strings.h;0;1;0;1;2
include/config/pkill.h;0;1;0;1;2
include/config/arp.h;0;1;0;1;2
include/config/nbdclient.h;0;1;0;1;2
include/config/ionice.h;0;1;0;1;2
include/config/nanddump.h;0;1;0;1;2
include/config/bunzip2.h;0;1;0;1;2
include/config/sed.h;0;1;0;1;2
include/config/ip.h;0;1;0;1;2
include/config/i2cdump.h;0;1;0;1;2
include/config/crc32.h;0;1;0;1;2
include/config/delgroup.h;0;1;0;1;2
include/config/makemime.h;0;1;0;1;2
include/config/logread.h;0;1;0;1;2
include/config/iostat.h;0;1;0;1;2
include/config/mkfifo.h;0;1;0;1;2
include/config/pwd.h;0;1;0;1;2
include/config/swapon.h;0;1;0;1;2
include/config/netstat.h;0;1;0;1;2
include/config/brctl.h;0;1;0;1;2
include/config/uptime.h;0;1;0;1;2
include/config/clear.h;0;1;0;1;2
include/config/test2.h;0;1;0;1;2
include/config/deluser.h;0;1;0;1;2
include/config/ttysize.h;0;1;0;1;2
include/config/long/opts.h;0;1;0;1;2
include/config/pidof.h;0;1;0;1;2
include/config/lsscsi.h;0;1;0;1;2
include/config/runsvdir.h;0;1;0;1;2
include/config/pgrep.h;0;1;0;1;2
include/config/login/session/as/child.h;0;1;0;1;2
include/config/login/scripts.h;0;1;0;1;2
include/config/ubiattach.h;0;1;0;1;2
include/config/mke2fs.h;0;1;0;1;2
include/config/vlock.h;0;1;0;1;2
include/config/fold.h;0;1;0;1;2
include/config/rmmod.h;0;1;0;1;2
include/config/unicode/using/locale.h;0;1;0;1;2
include/config/unicode/bidi/support.h;0;1;0;1;2
include/config/unicode/wide/wchars.h;0;1;0;1;2
include/config/unicode/support.h;0;1;0;1;2
include/config/unicode/combining/wchars.h;0;1;0;1;2
include/config/unicode/neutral/table.h;0;1;0;1;2
include/config/unicode/preserve/broken.h;0;1;0;1;2
include/config/unexpand.h;0;1;0;1;2
include/config/debug/pessimize.h;0;1;0;1;2
include/config/debug/sanitize.h;0;1;0;1;2
include/config/route.h;0;1;0;1;2
include/config/lzop.h;0;1;0;1;2
include/config/tr.h;0;1;0;1;2
include/config/yes.h;0;1;0;1;2
include/config/tee.h;0;1;0;1;2
include/config/users.h;0;1;0;1;2
include/config/pstree.h;0;1;0;1;2
include/config/ts.h;0;1;0;1;2
include/config/tail.h;0;1;0;1;2
include/config/raidautorun.h;0;1;0;1;2
include/config/xxd.h;0;1;0;1;2
include/config/openvt.h;0;1;0;1;2
include/config/ubiupdatevol.h;0;1;0;1;2
include/config/rm.h;0;1;0;1;2
include/config/udpsvd.h;0;1;0;1;2
include/config/dirname.h;0;1;0;1;2
include/config/ln.h;0;1;0;1;2
include/config/chvt.h;0;1;0;1;2
include/config/scriptreplay.h;0;1;0;1;2
include/config/basename.h;0;1;0;1;2
include/config/findfs.h;0;1;0;1;2
include/config/rev.h;0;1;0;1;2
include/config/sestatus.h;0;1;0;1;2
include/config/uname.h;0;1;0;1;2
include/config/run/init.h;0;1;0;1;2
include/config/run/parts.h;0;1;0;1;2
include/config/microcom.h;0;1;0;1;2
include/config/cksum.h;0;1;0;1;2
include/config/ifplugd.h;0;1;0;1;2
include/config/tcpsvd.h;0;1;0;1;2
include/config/patch.h;0;1;0;1;2
include/config/gunzip.h;0;1;0;1;2
include/config/chgrp.h;0;1;0;1;2
include/config/date.h;0;1;0;1;2
include/config/cttyhack.h;0;1;0;1;2
include/config/rx.h;0;1;0;1;2
include/config/showkey.h;0;1;0;1;2
include/config/id.h;0;1;0;1;2
include/config/ubirmvol.h;0;1;0;1;2
include/config/ifupdown/ifstate/path.h;0;1;0;1;2
include/config/ifupdown/udhcpc/cmd/options.h;0;1;0;1;2
include/config/setserial.h;0;1;0;1;2
include/config/runcon.h;0;1;0;1;2
include/config/bzip2/small.h;0;1;0;1;2
include/config/modprobe.h;0;1;0;1;2
include/config/script.h;0;1;0;1;2
include/config/tunctl.h;0;1;0;1;2
include/config/lzma.h;0;1;0;1;2
include/config/setsebool.h;0;1;0;1;2
include/config/lzop/compr/high.h;0;1;0;1;2
include/config/inetd.h;0;1;0;1;2
include/config/pmap.h;0;1;0;1;2
include/config/ar.h;0;1;0;1;2
include/config/chown.h;0;1;0;1;2
include/config/efence.h;0;1;0;1;2
include/config/ascii.h;0;1;0;1;2
include/config/init/terminal/type.h;0;1;0;1;2
include/config/deallocvt.h;0;1;0;1;2
include/config/matchpathcon.h;0;1;0;1;2
include/config/fgrep.h;0;1;0;1;2
include/config/beep.h;0;1;0;1;2
include/config/nsenter.h;0;1;0;1;2
include/config/reboot.h;0;1;0;1;2
include/config/linux32.h;0;1;0;1;2
include/config/unshare.h;0;1;0;1;2
include/config/renice.h;0;1;0;1;2
include/config/sha1sum.h;0;1;0;1;2
include/config/add/shell.h;0;1;0;1;2
include/config/install.h;0;1;0;1;2
include/config/loadfont.h;0;1;0;1;2
include/config/i2cget.h;0;1;0;1;2
include/config/env.h;0;1;0;1;2
include/config/svc.h;0;1;0;1;2
include/config/pscan.h;0;1;0;1;2
include/config/devfsd.h;0;1;0;1;2
include/config/md5sum.h;0;1;0;1;2
include/config/ash.h;0;1;0;1;2
include/config/hostname.h;0;1;0;1;2
include/config/pipe/progress.h;0;1;0;1;2
include/config/nslookup.h;0;1;0;1;2
include/config/telnet.h;0;1;0;1;2
include/config/lzopcat.h;0;1;0;1;2
include/config/partprobe.h;0;1;0;1;2
include/config/ftpput.h;0;1;0;1;2
include/config/netcat.h;0;1;0;1;2
include/config/mknod.h;0;1;0;1;2
include/config/dmalloc.h;0;1;0;1;2
include/config/setkeycodes.h;0;1;0;1;2
include/config/rpm2cpio.h;0;1;0;1;2
include/config/hostid.h;0;1;0;1;2
include/config/uncompress.h;0;1;0;1;2
include/config/split.h;0;1;0;1;2
include/config/nl.h;0;1;0;1;2
include/config/fuser.h;0;1;0;1;2
include/config/xz.h;0;1;0;1;2
include/config/mpstat.h;0;1;0;1;2
include/config/nohup.h;0;1;0;1;2
include/config/ed.h;0;1;0;1;2
include/config/nc/extra.h;0;1;0;1;2
include/config/nc/110/compat.h;0;1;0;1;2
include/config/nc/server.h;0;1;0;1;2
include/config/include/susv2.h;0;1;0;1;2
include/config/klogd.h;0;1;0;1;2
include/config/base64.h;0;1;0;1;2
include/config/more.h;0;1;0;1;2
include/config/traceroute6.h;0;1;0;1;2
include/config/nice.h;0;1;0;1;2
include/config/vconfig.h;0;1;0;1;2
include/config/swapoff.h;0;1;0;1;2
include/config/bb/sysctl.h;0;1;0;1;2
include/config/bb/arch.h;0;1;0;1;2
include/config/ubirename.h;0;1;0;1;2
include/config/selinuxenabled.h;0;1;0;1;2
include/config/chat.h;0;1;0;1;2
include/config/volumeid.h;0;1;0;1;2
include/config/find.h;0;1;0;1;2
include/config/halt.h;0;1;0;1;2
include/config/unlzma.h;0;1;0;1;2
include/config/egrep.h;0;1;0;1;2
include/config/blockdev.h;0;1;0;1;2
include/config/md5/small.h;0;1;0;1;2
include/bb_e2fs_defs.h;0;0;0;13;600
include/bbconfigopts_bz2.h;0;0;0;1;383
printutils/lpr.c;CONFIG_LPR || CONFIG_LPQ;1;CONFIG_LPR || CONFIG_LPQ;1;294
printutils/lpd.c;CONFIG_LPD;1;CONFIG_LPD;1;303
include/config/feature/find/exec.h;0;1;0;1;2
include/config/resize.h;0;1;0;1;2
include/usage.h;0;0;0;13;1109
include/usage.h;0;!CONFIG_USE_BB_CRYPT || CONFIG_USE_BB_CRYPT_SHA;0;21;22
include/usage.h;0;!(!CONFIG_USE_BB_CRYPT || CONFIG_USE_BB_CRYPT_SHA);0;23;24
include/usage.h;0;CONFIG_FEATURE_HWCLOCK_ADJTIME_FHS;0;27;28
include/usage.h;0;!CONFIG_FEATURE_HWCLOCK_ADJTIME_FHS;0;29;30
include/usage.h;0;CONFIG_FEATURE_CATN || CONFIG_FEATURE_CATV;0;127;128
include/usage.h;0;!(CONFIG_FEATURE_CATN || CONFIG_FEATURE_CATV);0;129;130
include/usage.h;0;!CONFIG_DESKTOP;0;249;251
include/usage.h;0;CONFIG_DESKTOP;0;253;255
include/usage.h;0;CONFIG_FEATURE_MAKEDEVS_LEAF;0;530;533
include/usage.h;0;CONFIG_FEATURE_MAKEDEVS_TABLE;0;535;538
include/usage.h;0;!CONFIG_MODPROBE_SMALL;0;597;599
include/usage.h;0;!CONFIG_MODPROBE_SMALL;0;601;603
include/usage.h;0;!CONFIG_MODPROBE_SMALL;0;605;607
include/usage.h;0;CONFIG_MODPROBE_SMALL;0;612;614
include/usage.h;0;CONFIG_MODPROBE_SMALL;0;616;624
include/usage.h;0;!CONFIG_MODPROBE_SMALL;0;626;630
include/usage.h;0;!CONFIG_MODPROBE_SMALL;0;632;635
include/usage.h;0;CONFIG_FEATURE_IP_ADDRESS || CONFIG_FEATURE_IP_ROUTE;0;685;686
include/usage.h;0;!(CONFIG_FEATURE_IP_ADDRESS || CONFIG_FEATURE_IP_ROUTE);0;687;688
include/usage.h;0;CONFIG_FEATURE_IP_ADDRESS || CONFIG_FEATURE_IP_ROUTE || CONFIG_FEATURE_IP_LINK;0;690;691
include/usage.h;0;!(CONFIG_FEATURE_IP_ADDRESS || CONFIG_FEATURE_IP_ROUTE || CONFIG_FEATURE_IP_LINK);0;692;693
include/usage.h;0;CONFIG_FEATURE_IP_ADDRESS || CONFIG_FEATURE_IP_ROUTE || CONFIG_FEATURE_IP_LINK || CONFIG_FEATURE_IP_TUNNEL;0;695;696
include/usage.h;0;!(CONFIG_FEATURE_IP_ADDRESS || CONFIG_FEATURE_IP_ROUTE || CONFIG_FEATURE_IP_LINK || CONFIG_FEATURE_IP_TUNNEL);0;697;698
include/usage.h;0;CONFIG_FEATURE_IP_ADDRESS || CONFIG_FEATURE_IP_ROUTE || CONFIG_FEATURE_IP_LINK || CONFIG_FEATURE_IP_TUNNEL || CONFIG_FEATURE_IP_NEIGH;0;700;701
include/usage.h;0;!(CONFIG_FEATURE_IP_ADDRESS || CONFIG_FEATURE_IP_ROUTE || CONFIG_FEATURE_IP_LINK || CONFIG_FEATURE_IP_TUNNEL || CONFIG_FEATURE_IP_NEIGH);0;702;703
include/usage.h;0;!CONFIG_NC_110_COMPAT;0;716;725
include/usage.h;0;CONFIG_NC_SERVER || CONFIG_NC_EXTRA;0;717;718
include/usage.h;0;!(CONFIG_NC_SERVER || CONFIG_NC_EXTRA);0;719;720
include/usage.h;0;CONFIG_NC_110_COMPAT;0;727;729
include/usage.h;0;!CONFIG_FEATURE_FANCY_PING;0;738;742
include/usage.h;0;CONFIG_FEATURE_FANCY_PING;0;743;747
include/usage.h;0;CONFIG_FEATURE_TELNET_AUTOLOGIN;0;765;767
include/usage.h;0;!CONFIG_FEATURE_TELNET_AUTOLOGIN;0;768;770
include/usage.h;0;CONFIG_FEATURE_PIDOF_SINGLE || CONFIG_FEATURE_PIDOF_OMIT;0;824;826
include/usage.h;0;!(CONFIG_FEATURE_PIDOF_SINGLE || CONFIG_FEATURE_PIDOF_OMIT);0;827;829
include/usage.h;0;CONFIG_DESKTOP;0;837;839
include/usage.h;0;!CONFIG_DESKTOP;0;840;847
include/usage.h;0;1;0;841;842
include/usage.h;0;0;0;843;844
include/usage.h;0;CONFIG_FEATURE_SHOW_THREADS || CONFIG_FEATURE_TOP_SMP_CPU;0;859;860
include/usage.h;0;!(CONFIG_FEATURE_SHOW_THREADS || CONFIG_FEATURE_TOP_SMP_CPU);0;861;862
include/usage.h;0;0;0;962;964
include/usage.h;0;CONFIG_UDHCP_DEBUG || 1;0;1088;1089
include/usage.h;0;!(CONFIG_UDHCP_DEBUG || 1);0;1090;1091
include/usage.h;0;CONFIG_UDHCP_DEBUG || 1;0;1095;1096
include/usage.h;0;!(CONFIG_UDHCP_DEBUG || 1);0;1097;1098
include/libbb.h;0;0;0;10;2584
include/libbb.h;0;1;0;24;28
include/libbb.h;0;0 || 1;0;49;50
include/libbb.h;0;CONFIG_FEATURE_SHADOWPASSWDS;0;58;64
include/libbb.h;0;!CONFIG_USE_BB_SHADOW;0;59;63
include/libbb.h;0;1 || 1;0;66;68
include/libbb.h;0;1;0;70;71
include/libbb.h;0;1;0;73;74
include/libbb.h;0;CONFIG_SELINUX;0;82;84
include/libbb.h;0;CONFIG_FEATURE_UTMP;0;86;111
include/libbb.h;0;1;0;87;88
include/libbb.h;0;0;0;89;100
include/libbb.h;0;0;0;101;110
include/libbb.h;0;0;0;102;103
include/libbb.h;0;1;0;104;105
include/libbb.h;0;1 || 0;0;108;109
include/libbb.h;0;CONFIG_LOCALE_SUPPORT;0;113;114
include/libbb.h;0;!CONFIG_LOCALE_SUPPORT;0;115;116
include/libbb.h;0;1;0;118;119
include/libbb.h;0;0;0;122;123
include/libbb.h;0;0;0;125;126
include/libbb.h;0;0;0;128;129
include/libbb.h;0;0;0;131;132
include/libbb.h;0;1 || 1;0;134;136
include/libbb.h;0;!(1 || 1) || 1;0;137;138
include/libbb.h;0;!(1 || 1) || 0;0;139;152
include/libbb.h;0;0;0;154;155
include/libbb.h;0;0;0;157;158
include/libbb.h;0;0;0;160;161
include/libbb.h;0;1;0;167;169
include/libbb.h;0;0;0;170;172
include/libbb.h;0;0;0;181;182
include/libbb.h;0;0;0;184;185
include/libbb.h;0;1;0;188;208
include/libbb.h;0;1;0;199;207
include/libbb.h;0;1;0;212;224
include/libbb.h;0;1;0;227;240
include/libbb.h;0;CONFIG_USE_BB_PWD_GRP;0;249;251
include/libbb.h;0;CONFIG_FEATURE_SHADOWPASSWDS;0;253;256
include/libbb.h;0;CONFIG_USE_BB_SHADOW;0;254;255
include/libbb.h;0;CONFIG_LFS;0;272;290
include/libbb.h;0;1;0;274;282
include/libbb.h;0;0;0;283;289
include/libbb.h;0;!CONFIG_LFS;0;291;307
include/libbb.h;0;1;0;293;300
include/libbb.h;0;0;0;301;306
include/libbb.h;0;0;0;328;329
include/libbb.h;0;0;0;332;333
include/libbb.h;0;CONFIG_FEATURE_BUFFERS_GO_ON_STACK;0;337;340
include/libbb.h;0;!CONFIG_FEATURE_BUFFERS_GO_ON_STACK;0;341;350
include/libbb.h;0;CONFIG_FEATURE_BUFFERS_GO_IN_BSS;0;342;345
include/libbb.h;0;!CONFIG_FEATURE_BUFFERS_GO_IN_BSS;0;346;349
include/libbb.h;0;1;0;353;359
include/libbb.h;0;0;0;362;364
include/libbb.h;0;1 || 1;0;404;405
include/libbb.h;0;!(1 || 1) || 1;0;406;407
include/libbb.h;0;!(1 || 1) || 0;0;408;412
include/libbb.h;0;1;0;415;419
include/libbb.h;0;0;0;420;424
include/libbb.h;0;CONFIG_FEATURE_VERBOSE;0;446;447
include/libbb.h;0;!CONFIG_FEATURE_VERBOSE;0;448;449
include/libbb.h;0;CONFIG_SELINUX;0;455;456
include/libbb.h;0;CONFIG_SELINUX;0;461;462
include/libbb.h;0;!CONFIG_SELINUX;0;463;464
include/libbb.h;0;1;0;469;470
include/libbb.h;0;0;0;471;472
include/libbb.h;0;1;0;477;478
include/libbb.h;0;0;0;479;480
include/libbb.h;0;1;0;484;485
include/libbb.h;0;0;0;486;487
include/libbb.h;0;CONFIG_SELINUX;0;494;495
include/libbb.h;0;1;0;695;696
include/libbb.h;0;1;0;698;699
include/libbb.h;0;CONFIG_FEATURE_ETC_SERVICES;0;739;740
include/libbb.h;0;!CONFIG_FEATURE_ETC_SERVICES;0;741;742
include/libbb.h;0;CONFIG_FEATURE_IPV6;0;749;750
include/libbb.h;0;CONFIG_FEATURE_IPV6;0;760;761
include/libbb.h;0;!CONFIG_FEATURE_IPV6;0;803;805
include/libbb.h;0;CONFIG_FEATURE_IPV6;0;806;808
include/libbb.h;0;1;0;982;984
include/libbb.h;0;0;0;985;987
include/libbb.h;0;0;0;988;990
include/libbb.h;0;1;0;996;1001
include/libbb.h;0;0;0;1002;1005
include/libbb.h;0;CONFIG_FLOAT_DURATION;0;1129;1132
include/libbb.h;0;!CONFIG_FLOAT_DURATION;0;1133;1136
include/libbb.h;0;CONFIG_FEATURE_CHECK_NAMES;0;1173;1174
include/libbb.h;0;!CONFIG_FEATURE_CHECK_NAMES;0;1175;1176
include/libbb.h;0;CONFIG_FEATURE_UTMP;0;1188;1191
include/libbb.h;0;!CONFIG_FEATURE_UTMP;0;1192;1195
include/libbb.h;0;CONFIG_FEATURE_PREFER_APPLETS;0;1206;1208
include/libbb.h;0;!CONFIG_FEATURE_PREFER_APPLETS;0;1209;1211
include/libbb.h;0;1;0;1218;1219
include/libbb.h;0;0;0;1249;1251
include/libbb.h;0;1;0;1254;1255
include/libbb.h;0;0;0;1256;1257
include/libbb.h;0;1;0;1290;1294
include/libbb.h;0;0;0;1295;1308
include/libbb.h;0;CONFIG_LONG_OPTS;0;1326;1327
include/libbb.h;0;!CONFIG_LONG_OPTS;0;1328;1329
include/libbb.h;0;1;0;1346;1347
include/libbb.h;0;0;0;1348;1349
include/libbb.h;0;CONFIG_FEATURE_PIDFILE || 1;0;1374;1380
include/libbb.h;0;!(CONFIG_FEATURE_PIDFILE || 1);0;1381;1386
include/libbb.h;0;CONFIG_FEATURE_SYSLOG;0;1393;1394
include/libbb.h;0;!CONFIG_FEATURE_SYSLOG;0;1395;1396
include/libbb.h;0;CONFIG_FEATURE_SYSLOG_INFO;0;1425;1428
include/libbb.h;0;!CONFIG_FEATURE_SYSLOG_INFO;0;1429;1432
include/libbb.h;0;CONFIG_WARN_SIMPLE_MSG;0;1435;1471
include/libbb.h;0;CONFIG_FEATURE_SYSLOG_INFO;0;1469;1470
include/libbb.h;0;CONFIG_FEATURE_INDIVIDUAL;0;1477;1478
include/libbb.h;0;!CONFIG_FEATURE_INDIVIDUAL;0;1479;1480
include/libbb.h;0;CONFIG_ASH || CONFIG_SH_IS_ASH || CONFIG_BASH_IS_ASH;0;1490;1491
include/libbb.h;0;CONFIG_HUSH || CONFIG_SH_IS_HUSH || CONFIG_BASH_IS_HUSH;0;1495;1496
include/libbb.h;0;CONFIG_ECHO;0;1501;1502
include/libbb.h;0;CONFIG_PRINTF;0;1506;1507
include/libbb.h;0;CONFIG_TEST || CONFIG_TEST1 || CONFIG_TEST2;0;1511;1512
include/libbb.h;0;CONFIG_KILL || CONFIG_KILLALL || CONFIG_KILLALL5;0;1516;1517
include/libbb.h;0;CONFIG_CHOWN;0;1522;1523
include/libbb.h;0;CONFIG_LS;0;1528;1529
include/libbb.h;0;CONFIG_ROUTE;0;1536;1537
include/libbb.h;0;CONFIG_FEATURE_HWIB;0;1581;1582
include/libbb.h;0;!CONFIG_FEATURE_HWIB;0;1583;1584
include/libbb.h;0;1;0;1592;1593
include/libbb.h;0;CONFIG_DESKTOP;0;1598;1599
include/libbb.h;0;!CONFIG_DESKTOP;0;1600;1601
include/libbb.h;0;CONFIG_FEATURE_CROND_D;0;1643;1644
include/libbb.h;0;!CONFIG_FEATURE_CROND_D;0;1645;1646
include/libbb.h;0;CONFIG_FEATURE_SETPRIV_CAPABILITIES || CONFIG_RUN_INIT;0;1711;1717
include/libbb.h;0;CONFIG_SELINUX;0;1720;1726
include/libbb.h;0;!CONFIG_SELINUX;0;1727;1728
include/libbb.h;0;1;0;1757;1758
include/libbb.h;0;0;0;1759;1760
include/libbb.h;0;!CONFIG_USE_BB_CRYPT;0;1767;1768
include/libbb.h;0;!(CONFIG_FEATURE_ADDUSER_TO_GROUP || CONFIG_FEATURE_DEL_USER_FROM_GROUP);0;1787;1788
include/libbb.h;0;CONFIG_IOCTL_HEX2STR_ERROR;0;1822;1826
